brand,brand_prefix,part_code,part_name,category,group
Cadillac,CA,PCV,Клапан вентиляции картерных газов,Двигатель,Вентиляция
Cadillac,CA,THB,Дроссельная заслонка,Двигатель,Впуск
Cadillac,CA,MAP,Датчик абсолютного давления,Двигатель,Датчики
Cadillac,CA,CKP,Датчик положения коленвала,Двигатель,Датчики
Cadillac,CA,CMP,Датчик положения распредвала,Двигатель,Датчики
Cadillac,CA,RAD,Радиатор охлаждения,Охлаждение,Охлаждение
Cadillac,CA,TST,Термостат,Охлаждение,Охлаждение
Cadillac,CA,TSH,Корпус термостата,Охлаждение,Охлаждение
Cadillac,CA,FAN,Вентилятор радиатора,Охлаждение,Охлаждение
Cadillac,CA,EXT,Расширительный бачок,Охлаждение,Охлаждение
Cadillac,CA,FPU,Топливный насос,Топливная система,Топливо
Cadillac,CA,INJ,Форсунка топливная,Топливная система,Топливо
Cadillac,CA,FPR,Регулятор давления топлива,Топливная система,Топливо
Cadillac,CA,TUR,Турбокомпрессор,Турбонаддув,Турбо
Cadillac,CA,ATF,Фильтр АКПП,Трансмиссия,АКПП
Cadillac,CA,ATG,Прокладка поддона АКПП,Трансмиссия,АКПП
Cadillac,CA,ATP,Поддон АКПП,Трансмиссия,АКПП
Cadillac,CA,CLK,Комплект сцепления,Трансмиссия,Сцепление
Cadillac,CA,CRB,Выжимной подшипник,Трансмиссия,Сцепление
Cadillac,CA,TMM,Подушка КПП,Трансмиссия,Опоры
Cadillac,CA,HUR,Ступица задняя,Трансмиссия,Ступицы
Cadillac,CA,STM,Опора передней стойки,Подвеска,Передняя подвеска
Cadillac,CA,SPR,Пружина задняя,Подвеска,Пружины
Cadillac,CA,CAB,Сайлентблок переднего рычага,Подвеска,Сайлентблоки
Cadillac,CA,RAB,Сайлентблок заднего рычага,Подвеска,Сайлентблоки
Cadillac,CA,SBF,Втулка стабилизатора передняя,Подвеска,Стабилизатор
Cadillac,CA,SBR,Втулка стабилизатора задняя,Подвеска,Стабилизатор
Cadillac,CA,TRD,Рулевая тяга,Рулевое,Рулевое управление
Cadillac,CA,RCK,Рулевая рейка,Рулевое,Рулевое управление
Cadillac,CA,PSR,Бачок ГУР,Рулевое,ГУР
Cadillac,CA,CFLB,Суппорт передний левый,Тормоза,Суппорты
Cadillac,CA,CFRB,Суппорт передний правый,Тормоза,Суппорты
Cadillac,CA,BHF,Тормозной шланг передний,Тормоза,Гидравлика
Cadillac,CA,BHR,Тормозной шланг задний,Тормоза,Гидравлика
Cadillac,CA,BMC,Главный тормозной цилиндр,Тормоза,Гидравлика
Cadillac,CA,ACR,Радиатор кондиционера,Климат,Кондиционер
Cadillac,CA,MUF,Глушитель основной,Выхлоп,Выхлоп
Buick,BU,FF,Топливный фильтр,ТО,Фильтры
Buick,BU,TK,Ремень/цепь ГРМ комплект,Двигатель,ГРМ
Buick,BU,TEL,Рулевой наконечник левый,Рулевое,Рулевое управление
Buick,BU,TER,Рулевой наконечник правый,Рулевое,Рулевое управление
Buick,BU,CVJ,ШРУС наружный,Трансмиссия,Привод
Buick,BU,BAT,Аккумулятор,Электрика,Питание
Buick,BU,STA,Стартер,Электрика,Пуск
Buick,BU,ALT,Генератор,Электрика,Зарядка
Buick,BU,HLL,Фара передняя левая,Кузов/свет,Оптика
Buick,BU,HLR,Фара передняя правая,Кузов/свет,Оптика
Buick,BU,TLL,Фонарь задний левый,Кузов/свет,Оптика
Buick,BU,TLR,Фонарь задний правый,Кузов/свет,Оптика
Buick,BU,ML,Зеркало левое,Кузов/свет,Кузов
Buick,BU,MR,Зеркало правое,Кузов/свет,Кузов
Buick,BU,ODP,Пробка сливная масляного поддона,ТО,Фильтры и жидкости
Buick,BU,ODW,Шайба сливной пробки,ТО,Фильтры и жидкости
Buick,BU,ABK,Комплект ремня навесного оборудования,ТО,Ремни
Buick,BU,ABR,Ролик ремня навесного оборудования,ТО,Ремни
Buick,BU,ABT,Натяжитель ремня навесного оборудования,ТО,Ремни
Buick,BU,VCG,Прокладка клапанной крышки,Двигатель,Прокладки
Buick,BU,HGG,Прокладка ГБЦ,Двигатель,Прокладки
Buick,BU,CSF,Сальник коленвала передний,Двигатель,Сальники
Buick,BU,CSR,Сальник коленвала задний,Двигатель,Сальники
Buick,BU,CMS,Сальник распредвала,Двигатель,Сальники
Buick,BU,EML,Опора двигателя левая,Двигатель,Опоры
Buick,BU,EMR,Опора двигателя правая,Двигатель,Опоры
Buick,BU,EMB,Опора двигателя задняя,Двигатель,Опоры
Buick,BU,OPM,Масляный насос,Двигатель,Смазка
Buick,BU,OPS,Датчик давления масла,Двигатель,Датчики
Buick,BU,PCV,Клапан вентиляции картерных газов,Двигатель,Вентиляция
Buick,BU,THB,Дроссельная заслонка,Двигатель,Впуск
Buick,BU,MAP,Датчик абсолютного давления,Двигатель,Датчики
Buick,BU,CKP,Датчик положения коленвала,Двигатель,Датчики
Buick,BU,CMP,Датчик положения распредвала,Двигатель,Датчики
Buick,BU,RAD,Радиатор охлаждения,Охлаждение,Охлаждение
Buick,BU,TST,Термостат,Охлаждение,Охлаждение
Buick,BU,TSH,Корпус термостата,Охлаждение,Охлаждение
Buick,BU,FAN,Вентилятор радиатора,Охлаждение,Охлаждение
Buick,BU,EXT,Расширительный бачок,Охлаждение,Охлаждение
Buick,BU,FPU,Топливный насос,Топливная система,Топливо
Buick,BU,INJ,Форсунка топливная,Топливная система,Топливо
Buick,BU,FPR,Регулятор давления топлива,Топливная система,Топливо
Buick,BU,TUR,Турбокомпрессор,Турбонаддув,Турбо
Buick,BU,ATF,Фильтр АКПП,Трансмиссия,АКПП
Buick,BU,ATG,Прокладка поддона АКПП,Трансмиссия,АКПП
Buick,BU,ATP,Поддон АКПП,Трансмиссия,АКПП
Buick,BU,CLK,Комплект сцепления,Трансмиссия,Сцепление
Buick,BU,CRB,Выжимной подшипник,Трансмиссия,Сцепление
Buick,BU,TMM,Подушка КПП,Трансмиссия,Опоры
Buick,BU,HUR,Ступица задняя,Трансмиссия,Ступицы
Buick,BU,STM,Опора передней стойки,Подвеска,Передняя подвеска
Buick,BU,SPR,Пружина задняя,Подвеска,Пружины
Buick,BU,CAB,Сайлентблок переднего рычага,Подвеска,Сайлентблоки
Buick,BU,RAB,Сайлентблок заднего рычага,Подвеска,Сайлентблоки
Buick,BU,SBF,Втулка стабилизатора передняя,Подвеска,Стабилизатор
Buick,BU,SBR,Втулка стабилизатора задняя,Подвеска,Стабилизатор
Buick,BU,TRD,Рулевая тяга,Рулевое,Рулевое управление
Buick,BU,RCK,Рулевая рейка,Рулевое,Рулевое управление
Buick,BU,PSR,Бачок ГУР,Рулевое,ГУР
Buick,BU,CFLB,Суппорт передний левый,Тормоза,Суппорты
Buick,BU,CFRB,Суппорт передний правый,Тормоза,Суппорты
Buick,BU,BHF,Тормозной шланг передний,Тормоза,Гидравлика
